iteration,epoch,mode,loss,value
5500,32,train,render,0.2391417771577835
5500,32,train,total,0.2393418550491333
5600,32,train,eikonal,0.002059022895991802
5600,32,train,render,0.20900340378284454
5600,32,train,total,0.20920930802822113
5700,33,train,eikonal,0.002048283815383911
5700,33,train,render,0.21169111132621765
5700,33,train,total,0.21189594268798828
5800,34,train,eikonal,0.003055132459849119
5800,34,train,render,0.23716941475868225
5800,34,train,total,0.2374749332666397
5900,34,train,eikonal,0.0025933212600648403
5900,34,train,render,0.2139570116996765
5900,34,train,total,0.21421633660793304
6000,35,train,eikonal,0.0026582800783216953
6000,35,train,render,0.25212737917900085
6000,35,train,total,0.2523932158946991
6100,35,train,eikonal,0.002943655475974083
6100,35,train,render,0.20834921300411224
6100,35,train,total,0.2086435854434967
6200,36,train,eikonal,0.003565401304513216
6200,36,train,render,0.22898873686790466
6200,36,train,total,0.22934527695178986
6300,37,train,eikonal,0.0026096892543137074
6300,37,train,render,0.30902597308158875
6300,37,train,total,0.3092869520187378
6400,37,train,eikonal,0.004895038902759552
6400,37,train,render,0.20156250894069672
6400,37,train,total,0.2020520120859146
6500,38,train,eikonal,0.0015485616168007255
6500,38,train,render,0.21213828027248383
6500,38,train,total,0.2122931331396103
6600,38,train,eikonal,0.0029040290974080563
6600,38,train,render,0.23755565285682678
6600,38,train,total,0.23784606158733368
6700,39,train,eikonal,0.0018972347024828196
6700,39,train,render,0.2170695662498474
6700,39,train,total,0.21725928783416748
6800,40,train,eikonal,0.0018695545149967074
6800,40,train,render,0.2953462600708008
6800,40,train,total,0.2955332100391388
6900,40,train,eikonal,0.0015300740487873554
6900,40,train,render,0.2550371289253235
6900,40,train,total,0.2551901340484619
7000,41,train,eikonal,0.001194505486637354
7000,41,train,render,0.19412904977798462
7000,41,train,total,0.1942484974861145
7100,41,train,eikonal,0.0022959159687161446
7100,41,train,render,0.2207242250442505
7100,41,train,total,0.2209538221359253
7200,42,train,eikonal,0.003368850564584136
7200,42,train,render,0.3364301323890686
7200,42,train,total,0.3367670178413391
7300,42,train,eikonal,0.0028325053863227367
7300,42,train,render,0.2188304364681244
7300,42,train,total,0.21911369264125824
7400,43,train,eikonal,0.0007224560249596834
7400,43,train,render,0.18352268636226654
7400,43,train,total,0.18359492719173431
7500,44,train,eikonal,0.001907659345306456
7500,44,train,render,0.3898003399372101
7500,44,train,total,0.3899911046028137
7600,44,train,eikonal,0.004237378016114235
7600,44,train,render,0.22647365927696228
7600,44,train,total,0.22689740359783173
7700,45,train,eikonal,0.002728726714849472
7700,45,train,render,0.262630820274353
7700,45,train,total,0.26290369033813477
7800,45,train,eikonal,0.0015275112818926573
7800,45,train,render,0.27660149335861206
7800,45,train,total,0.276754230260849
7900,46,train,eikonal,0.002182681579142809
7900,46,train,render,0.2783740162849426
7900,46,train,total,0.2785922884941101
8000,47,train,eikonal,0.0012900775764137506
8000,47,train,render,0.33371925354003906
8000,47,train,total,0.3338482677936554
8100,47,train,eikonal,0.0020909090526401997
8100,47,train,render,0.23611034452915192
8100,47,train,total,0.236319437623024
8200,48,train,eikonal,0.0019330158829689026
8200,48,train,render,0.27747946977615356
8200,48,train,total,0.27767276763916016
8300,48,train,eikonal,0.001219109632074833
8300,48,train,render,0.22694219648838043
8300,48,train,total,0.2270641028881073
8400,49,train,eikonal,0.002411241177469492
8400,49,train,render,0.25538671016693115
8400,49,train,total,0.25562784075737
8500,50,train,eikonal,0.005129594821482897
8500,50,train,render,0.2242128849029541
8500,50,train,total,0.2247258424758911
8600,50,train,eikonal,0.0022623040713369846
8600,50,train,render,0.26566237211227417
8600,50,train,total,0.26588860154151917
8700,51,train,eikonal,0.0019246721640229225
8700,51,train,render,0.24688991904258728
8700,51,train,total,0.24708238244056702
8800,51,train,eikonal,0.001761960331350565
8800,51,train,render,0.2726525664329529
8800,51,train,total,0.27282875776290894
8900,52,train,eikonal,0.002161516807973385
8900,52,train,render,0.26464277505874634
8900,52,train,total,0.2648589313030243
9000,52,train,eikonal,0.0027031595818698406
9000,52,train,render,0.3072800040245056
9000,52,train,total,0.307550311088562
9100,53,train,eikonal,0.0024418304674327374
9100,53,train,render,0.21950370073318481
9100,53,train,total,0.2197478860616684
9200,54,train,eikonal,0.0031027435325086117
9200,54,train,render,0.2961099147796631
9200,54,train,total,0.2964201867580414
9300,54,train,eikonal,0.004069090820848942
9300,54,train,render,0.25006288290023804
9300,54,train,total,0.25046980381011963
9400,55,train,eikonal,0.0027817348018288612
9400,55,train,render,0.36979180574417114
9400,55,train,total,0.3700699806213379
9500,55,train,eikonal,0.0021730205044150352
9500,55,train,render,0.2246330827474594
9500,55,train,total,0.2248503863811493
9600,56,train,eikonal,0.001904328353703022
9600,56,train,render,0.31920695304870605
9600,56,train,total,0.3193973898887634
9700,57,train,eikonal,0.0029031257145106792
9700,57,train,render,0.30669093132019043
9700,57,train,total,0.30698123574256897
9800,57,train,eikonal,0.0022357054986059666
9800,57,train,render,0.24533453583717346
9800,57,train,total,0.24555811285972595
9900,58,train,eikonal,0.0014411325100809336
9900,58,train,render,0.21105918288230896
9900,58,train,total,0.21120329201221466
10000,58,train,eikonal,0.002178745809942484
10000,58,train,render,0.20226573944091797
10000,58,train,total,0.20248360931873322
10100,59,train,eikonal,0.0036935738753527403
10100,59,train,render,0.2939818203449249
10100,59,train,total,0.294351190328598
10200,60,train,eikonal,0.0017203998286277056
10200,60,train,render,0.21914993226528168
10200,60,train,total,0.21932196617126465
10300,60,train,eikonal,0.0016581739764660597
10300,60,train,render,0.23552070558071136
10300,60,train,total,0.2356865257024765
10400,61,train,eikonal,0.0014215651899576187
10400,61,train,render,0.19977650046348572
10400,61,train,total,0.19991865754127502
10500,61,train,eikonal,0.0019679199904203415
10500,61,train,render,0.3124579191207886
10500,61,train,total,0.3126547038555145
10600,62,train,eikonal,0.002148115774616599
10600,62,train,render,0.19865375757217407
10600,62,train,total,0.19886857271194458
10700,62,train,eikonal,0.002293636556714773
10700,62,train,render,0.26632776856422424
10700,62,train,total,0.26655712723731995
10800,63,train,eikonal,0.0020072204060852528
10800,63,train,render,0.25052696466445923
10800,63,train,total,0.25072768330574036
10900,64,train,eikonal,0.0031996900215744972
10900,64,train,render,0.200827494263649
10900,64,train,total,0.20114746689796448
11000,64,train,eikonal,0.002759767696261406
11000,64,train,render,0.24133063852787018
11000,64,train,total,0.24160660803318024
11100,65,train,eikonal,0.00250164233148098
11100,65,train,render,0.20426751673221588
11100,65,train,total,0.2045176774263382
11200,65,train,eikonal,0.0016959762433543801
11200,65,train,render,0.23723867535591125
11200,65,train,total,0.23740828037261963
11300,66,train,eikonal,0.002055248711258173
11300,66,train,render,0.19009336829185486
11300,66,train,total,0.1902989000082016
11400,67,train,eikonal,0.0026149379555135965
11400,67,train,render,0.3224566876888275
11400,67,train,total,0.32271817326545715
11500,67,train,eikonal,0.00167407700791955
11500,67,train,render,0.3187039792537689
11500,67,train,total,0.3188713788986206
11600,68,train,eikonal,0.002665742998942733
11600,68,train,render,0.24074605107307434
11600,68,train,total,0.24101261794567108
11700,68,train,eikonal,0.001300485455431044
11700,68,train,render,0.2432839274406433
11700,68,train,total,0.24341396987438202
11800,69,train,eikonal,0.001947113429196179
11800,69,train,render,0.29370611906051636
11800,69,train,total,0.29390081763267517
11900,70,train,eikonal,0.0023164586164057255
11900,70,train,render,0.21483354270458221
11900,70,train,total,0.21506518125534058
12000,70,train,eikonal,0.00305870920419693
12000,70,train,render,0.2283899486064911
12000,70,train,total,0.2286958247423172
12100,71,train,eikonal,0.002119960729032755
12100,71,train,render,0.25932037830352783
12100,71,train,total,0.2595323622226715
12200,71,train,eikonal,0.0009175798040814698
12200,71,train,render,0.21516680717468262
12200,71,train,total,0.21525856852531433
12300,72,train,eikonal,0.0020745780784636736
12300,72,train,render,0.2276846319437027
12300,72,train,total,0.22789208590984344
12400,72,train,eikonal,0.0014915440697222948
12400,72,train,render,0.22687818109989166
12400,72,train,total,0.22702734172344208
12500,73,train,eikonal,0.002768661128357053
12500,73,train,render,0.2570209503173828
12500,73,train,total,0.2572978138923645
12600,74,train,eikonal,0.00169850024394691
12600,74,train,render,0.2429872751235962
12600,74,train,total,0.24315711855888367
12700,74,train,eikonal,0.001300118863582611
12700,74,train,render,0.21798504889011383
12700,74,train,total,0.21811506152153015
12800,75,train,eikonal,0.002937519457191229
12800,75,train,render,0.2212420403957367
12800,75,train,total,0.221535786986351
12900,75,train,eikonal,0.0019698021933436394
12900,75,train,render,0.3166069984436035
12900,75,train,total,0.3168039917945862
13000,76,train,eikonal,0.0019147596322000027
13000,76,train,render,0.27197158336639404
13000,76,train,total,0.272163063287735
13100,77,train,eikonal,0.0013191613834351301
13100,77,train,render,0.2029913365840912
13100,77,train,total,0.20312325656414032
13200,77,train,eikonal,0.00206197751685977
13200,77,train,render,0.24141816794872284
13200,77,train,total,0.2416243702173233
13300,78,train,eikonal,0.001434982754290104
13300,78,train,render,0.23583966493606567
13300,78,train,total,0.23598316311836243
13400,78,train,eikonal,0.0014508867170661688
13400,78,train,render,0.2886125445365906
13400,78,train,total,0.2887576222419739
13500,79,train,eikonal,0.0010385731002315879
13500,79,train,render,0.29524219036102295
13500,79,train,total,0.29534605145454407
13600,80,train,eikonal,0.0018894493114203215
13600,80,train,render,0.24969148635864258
13600,80,train,total,0.24988043308258057
13700,80,train,eikonal,0.001868701889179647
13700,80,train,render,0.25521841645240784
13700,80,train,total,0.2554052770137787
13800,81,train,eikonal,0.0029692109674215317
13800,81,train,render,0.29068344831466675
13800,81,train,total,0.29098036885261536
13900,81,train,eikonal,0.0013296117540448904
13900,81,train,render,0.2213551551103592
13900,81,train,total,0.2214881181716919
14000,82,train,eikonal,0.002078787423670292
14000,82,train,render,0.30055052042007446
14000,82,train,total,0.30075839161872864
14100,82,train,eikonal,0.0013687696773558855
14100,82,train,render,0.34100663661956787
14100,82,train,total,0.34114351868629456
14200,83,train,eikonal,0.0023049437440931797
14200,83,train,render,0.22184136509895325
14200,83,train,total,0.22207185626029968
14300,84,train,eikonal,0.002213902771472931
14300,84,train,render,0.2459723800420761
14300,84,train,total,0.2461937665939331
14400,84,train,eikonal,0.0035901013761758804
14400,84,train,render,0.2682419419288635
14400,84,train,total,0.2686009407043457
14500,85,train,eikonal,0.003455412108451128
14500,85,train,render,0.2961910665035248
14500,85,train,total,0.2965365946292877
14600,85,train,eikonal,0.0015188083052635193
14600,85,train,render,0.24248453974723816
14600,85,train,total,0.24263642728328705
14700,86,train,eikonal,0.001365767908282578
14700,86,train,render,0.22486457228660583
14700,86,train,total,0.22500115633010864
14800,87,train,eikonal,0.0012071129167452455
14800,87,train,render,0.21250450611114502
14800,87,train,total,0.21262522041797638
14900,87,train,eikonal,0.0024656662717461586
14900,87,train,render,0.2268592119216919
14900,87,train,total,0.2271057814359665
15000,88,train,eikonal,0.0035109587479382753
15000,88,train,render,0.22155076265335083
15000,88,train,total,0.22190186381340027
15100,88,train,eikonal,0.0019767223857343197
15100,88,train,render,0.24909919500350952
15100,88,train,total,0.2492968738079071
15200,89,train,eikonal,0.0014679157175123692
15200,89,train,render,0.25859373807907104
15200,89,train,total,0.25874054431915283
15300,90,train,eikonal,0.0016068422701209784
15300,90,train,render,0.29333221912384033
15300,90,train,total,0.2934929132461548
15400,90,train,eikonal,0.0032422319054603577
15400,90,train,render,0.2709333300590515
15400,90,train,total,0.27125754952430725
15500,91,train,eikonal,0.0027689840644598007
15500,91,train,render,0.3162774443626404
15500,91,train,total,0.31655433773994446
15600,91,train,eikonal,0.0028591686859726906
15600,91,train,render,0.2659974992275238
15600,91,train,total,0.26628342270851135
15700,92,train,eikonal,0.002722750185057521
15700,92,train,render,0.27575546503067017
15700,92,train,total,0.27602773904800415
15800,92,train,eikonal,0.002080182544887066
15800,92,train,render,0.28082290291786194
15800,92,train,total,0.28103092312812805
15900,93,train,eikonal,0.003731074742972851
15900,93,train,render,0.2215210497379303
15900,93,train,total,0.22189415991306305
16000,94,train,eikonal,0.003090569982305169
16000,94,train,render,0.235142782330513
16000,94,train,total,0.2354518324136734
16100,94,train,eikonal,0.004558188375085592
16100,94,train,render,0.24057936668395996
16100,94,train,total,0.24103517830371857
16200,95,train,eikonal,0.0032311638351529837
16200,95,train,render,0.23242178559303284
16200,95,train,total,0.23274490237236023
16300,95,train,eikonal,0.001134709920734167
16300,95,train,render,0.2496662139892578
16300,95,train,total,0.24977968633174896
16400,96,train,eikonal,0.0012965216301381588
16400,96,train,render,0.22015522420406342
16400,96,train,total,0.22028487920761108
16500,97,train,eikonal,0.0016906298696994781
16500,97,train,render,0.2299213409423828
16500,97,train,total,0.2300904095172882
16600,97,train,eikonal,0.001804637722671032
16600,97,train,render,0.23722922801971436
16600,97,train,total,0.23740969598293304
16700,98,train,eikonal,0.001811003079637885
16700,98,train,render,0.22572878003120422
16700,98,train,total,0.22590987384319305
16800,98,train,eikonal,0.002765959594398737
16800,98,train,render,0.33234280347824097
16800,98,train,total,0.33261939883232117
16900,99,train,eikonal,0.0014434133190661669
16900,99,train,render,0.3266611099243164
16900,99,train,total,0.32680544257164
17000,100,train,eikonal,0.0024516871199011803
17000,100,train,render,0.37119489908218384
17000,100,train,total,0.371440052986145
17100,100,train,eikonal,0.0025785062462091446
17100,100,train,render,0.31047704815864563
17100,100,train,total,0.31073489785194397
17200,101,train,eikonal,0.0013351261150091887
17200,101,train,render,0.2668953537940979
17200,101,train,total,0.2670288681983948
17300,101,train,eikonal,0.002599435392767191
17300,101,train,render,0.21314750611782074
17300,101,train,total,0.2134074568748474
17400,102,train,eikonal,0.002174966037273407
17400,102,train,render,0.2670285701751709
17400,102,train,total,0.2672460675239563
17500,102,train,eikonal,0.0017079815734177828
17500,102,train,render,0.23653313517570496
17500,102,train,total,0.23670393228530884
17600,103,train,eikonal,0.003212104784324765
17600,103,train,render,0.24632063508033752
17600,103,train,total,0.2466418445110321
17700,104,train,eikonal,0.0021853079088032246
17700,104,train,render,0.3226993680000305
17700,104,train,total,0.3229179084300995
17800,104,train,eikonal,0.002974452916532755
17800,104,train,render,0.26549261808395386
17800,104,train,total,0.26579007506370544
17900,105,train,eikonal,0.002149709267541766
17900,105,train,render,0.20829440653324127
17900,105,train,total,0.20850937068462372
18000,105,train,eikonal,0.0024545288179069757
18000,105,train,render,0.23759092390537262
18000,105,train,total,0.23783637583255768
18100,106,train,eikonal,0.0013741228030994534
18100,106,train,render,0.20117242634296417
18100,106,train,total,0.20130984485149384
18200,107,train,eikonal,0.00108876742888242
18200,107,train,render,0.28307044506073
18200,107,train,total,0.28317931294441223
18300,107,train,eikonal,0.0014885526616126299
18300,107,train,render,0.2064550518989563
18300,107,train,total,0.20660391449928284
18400,108,train,eikonal,0.0026692007668316364
18400,108,train,render,0.2165503352880478
18400,108,train,total,0.21681725978851318
18500,108,train,eikonal,0.0007814712589606643
18500,108,train,render,0.19678303599357605
18500,108,train,total,0.1968611776828766
18600,109,train,eikonal,0.0012074713595211506
18600,109,train,render,0.19519740343093872
18600,109,train,total,0.19531814754009247
18700,110,train,eikonal,0.0028870576061308384
18700,110,train,render,0.3056025505065918
18700,110,train,total,0.3058912456035614
18800,110,train,eikonal,0.0009993368294090033
18800,110,train,render,0.1857537478208542
18800,110,train,total,0.18585367500782013
18900,111,train,eikonal,0.00321423402056098
18900,111,train,render,0.2255951166152954
18900,111,train,total,0.2259165346622467
19000,111,train,eikonal,0.0012632021680474281
19000,111,train,render,0.29676932096481323
19000,111,train,total,0.2968956530094147
19100,112,train,eikonal,0.0006011261139065027
19100,112,train,render,0.20661212503910065
19100,112,train,total,0.20667223632335663
19200,112,train,eikonal,0.002740531926974654
19200,112,train,render,0.25560012459754944
19200,112,train,total,0.2558741867542267
19300,113,train,eikonal,0.0015626127133145928
19300,113,train,render,0.20835044980049133
19300,113,train,total,0.2085067182779312
19400,114,train,eikonal,0.0005460900138132274
19400,114,train,render,0.19507542252540588
19400,114,train,total,0.19513003528118134
19500,114,train,eikonal,0.0026629678905010223
19500,114,train,render,0.3246498107910156
19500,114,train,total,0.3249160945415497
19600,115,train,eikonal,0.00116997049190104
19600,115,train,render,0.20490795373916626
19600,115,train,total,0.20502495765686035
19700,115,train,eikonal,0.0020074716303497553
19700,115,train,render,0.3163308799266815
19700,115,train,total,0.31653162837028503
19800,116,train,eikonal,0.0019874493591487408
19800,116,train,render,0.2608521580696106
19800,116,train,total,0.26105090975761414
19900,117,train,eikonal,0.0012791093904525042
19900,117,train,render,0.25795483589172363
19900,117,train,total,0.2580827474594116
20000,117,train,eikonal,0.003004966303706169
20000,117,train,render,0.25253796577453613
20000,117,train,total,0.25283846259117126
20100,118,train,eikonal,0.0022716738749295473
20100,118,train,render,0.31744584441185
20100,118,train,total,0.317672997713089
20200,118,train,eikonal,0.002377195516601205
20200,118,train,render,0.3402373790740967
20200,118,train,total,0.3404751121997833
20300,119,train,eikonal,0.0026376883033663034
20300,119,train,render,0.31027236580848694
20300,119,train,total,0.31053614616394043
20400,120,train,eikonal,0.0022331085056066513
20400,120,train,render,0.23046916723251343
20400,120,train,total,0.23069247603416443
20500,120,train,eikonal,0.001641375944018364
20500,120,train,render,0.21946361660957336
20500,120,train,total,0.2196277529001236
20600,121,train,eikonal,0.002769953105598688
20600,121,train,render,0.21020333468914032
20600,121,train,total,0.21048033237457275
20700,121,train,eikonal,0.0014926926232874393
20700,121,train,render,0.2424740195274353
20700,121,train,total,0.24262328445911407
20800,122,train,eikonal,0.0018910507205873728
20800,122,train,render,0.2432185709476471
20800,122,train,total,0.24340768158435822
20900,122,train,eikonal,0.0025094079319387674
20900,122,train,render,0.2037334442138672
20900,122,train,total,0.20398437976837158
21000,123,train,eikonal,0.0012212898582220078
21000,123,train,render,0.30072444677352905
21000,123,train,total,0.30084657669067383
21100,124,train,eikonal,0.0027045055758208036
21100,124,train,render,0.22609058022499084
21100,124,train,total,0.22636103630065918
21200,124,train,eikonal,0.0018885042518377304
21200,124,train,render,0.27393025159835815
21200,124,train,total,0.274119108915329
21300,125,train,eikonal,0.0023925788700580597
21300,125,train,render,0.23008829355239868
21300,125,train,total,0.2303275465965271
21400,125,train,eikonal,0.0018654634477570653
21400,125,train,render,0.21696871519088745
21400,125,train,total,0.21715526282787323
21500,126,train,eikonal,0.001847163075581193
21500,126,train,render,0.23115107417106628
21500,126,train,total,0.23133578896522522
21600,127,train,eikonal,0.0009260224178433418
21600,127,train,render,0.19958151876926422
21600,127,train,total,0.1996741145849228
21700,127,train,eikonal,0.0019061341881752014
21700,127,train,render,0.19504231214523315
21700,127,train,total,0.19523292779922485
21800,128,train,eikonal,0.004003176465630531
21800,128,train,render,0.30728697776794434
21800,128,train,total,0.30768728256225586
21900,128,train,eikonal,0.0028425210621207952
21900,128,train,render,0.2319849729537964
21900,128,train,total,0.23226922750473022
22000,129,train,eikonal,0.0023749521933496
22000,129,train,render,0.3093274235725403
22000,129,train,total,0.3095649182796478
22100,130,train,eikonal,0.0013920015189796686
22100,130,train,render,0.2257080376148224
22100,130,train,total,0.2258472442626953
22200,130,train,eikonal,0.0026058426592499018
22200,130,train,render,0.260054349899292
22200,130,train,total,0.26031494140625
22300,131,train,eikonal,0.00339367613196373
22300,131,train,render,0.29140424728393555
22300,131,train,total,0.29174360632896423
22400,131,train,eikonal,0.001262890174984932
22400,131,train,render,0.2615426182746887
22400,131,train,total,0.2616689205169678
22500,132,train,eikonal,0.0015238940250128508
22500,132,train,render,0.35467225313186646
22500,132,train,total,0.35482463240623474
22600,132,train,eikonal,0.002492680214345455
22600,132,train,render,0.30363014340400696
22600,132,train,total,0.30387941002845764
22700,133,train,eikonal,0.0015940774464979768
22700,133,train,render,0.23246297240257263
22700,133,train,total,0.23262238502502441
22800,134,train,eikonal,0.0017261909088119864
22800,134,train,render,0.3541406989097595
22800,134,train,total,0.35431331396102905
22900,134,train,eikonal,0.001252496149390936
22900,134,train,render,0.24450570344924927
22900,134,train,total,0.24463094770908356
23000,135,train,eikonal,0.0023710799869149923
23000,135,train,render,0.20688718557357788
23000,135,train,total,0.20712429285049438
23100,135,train,eikonal,0.0021582539193332195
23100,135,train,render,0.26596587896347046
23100,135,train,total,0.26618170738220215
23200,136,train,eikonal,0.0015719318762421608
23200,136,train,render,0.30405735969543457
23200,136,train,total,0.30421456694602966
23300,137,train,eikonal,0.001917360001243651
23300,137,train,render,0.2981448173522949
23300,137,train,total,0.29833656549453735
23400,137,train,eikonal,0.0018090945668518543
23400,137,train,render,0.26345616579055786
23400,137,train,total,0.26363706588745117
23500,138,train,eikonal,0.0017361048376187682
23500,138,train,render,0.24784456193447113
23500,138,train,total,0.24801817536354065
23600,138,train,eikonal,0.0015136321308091283
23600,138,train,render,0.3581855893135071
23600,138,train,total,0.3583369553089142
23700,139,train,eikonal,0.002637302502989769
23700,139,train,render,0.21632280945777893
23700,139,train,total,0.21658654510974884
23800,140,train,eikonal,0.0018771052127704024
23800,140,train,render,0.28979361057281494
23800,140,train,total,0.28998133540153503
23900,140,train,eikonal,0.0021153632551431656
23900,140,train,render,0.29586732387542725
23900,140,train,total,0.2960788607597351
24000,141,train,eikonal,0.002103236271068454
24000,141,train,render,0.2096571922302246
24000,141,train,total,0.20986752212047577
24100,141,train,eikonal,0.0029626970645040274
24100,141,train,render,0.30072635412216187
24100,141,train,total,0.30102261900901794
24200,142,train,eikonal,0.001275219488888979
24200,142,train,render,0.1765337586402893
